P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11
-8.1936403232344+0i,5.41287348691266+0i,3.38942000625346+0i,0.00126439113579005+3.3555377758227i,0.00126439113579005-3.3555377758227i,2.67918249942382+0i,-0.0483549451152056+3.33458314843013i,-0.0483549451152056-3.33458314843013i,2.52762079872013+0i,-2.51232863595425+0i,0+0i
